customer_id,age,gender,city,region,signup_date
CUST105778,57,Other,Delhi,South,2021-03-10
CUST105779,29,Other,Pune,South,2020-04-28
CUST105780,30,Other,Chennai,West,2022-12-06
CUST105781,60,Male,Bangalore,North,2023-04-06
CUST105782,34,Female,Pune,South,2022-10-19
CUST105783,34,Female,Delhi,North,2020-12-13
CUST105784,53,Female,Pune,South,2021-06-22
CUST105785,38,Male,Kolkata,West,2023-08-12
CUST105786,25,Female,Chennai,South,2023-04-12
CUST105787,22,Female,Chennai,South,2023-11-19
CUST105788,43,Female,Pune,North,2021-06-13
CUST105789,33,Female,Mumbai,North,2020-10-29
CUST105790,53,Male,Chennai,North,2020-07-20
CUST105791,45,Other,Kolkata,East,2020-06-04
CUST105792,46,Other,Chennai,North,2020-01-14
CUST105793,64,Female,Mumbai,South,2022-11-09
CUST105794,29,Female,Chennai,East,2022-01-25
CUST105795,54,Female,Hyderabad,North,2022-06-07
CUST105796,47,Male,Chennai,West,2024-01-20
CUST105797,40,Female,Mumbai,North,2023-04-11
CUST105798,33,Male,Hyderabad,West,2021-03-20
CUST105799,31,Female,Hyderabad,East,2020-05-01
CUST105800,27,Female,Chennai,West,2020-07-02
CUST105801,24,Other,Pune,East,2021-11-01
CUST105802,62,Female,Bangalore,West,2020-02-18
CUST105803,54,Male,Hyderabad,North,2020-06-29
CUST105804,46,Other,Pune,East,2023-11-18
CUST105805,20,Male,Chennai,South,2023-11-17
CUST105806,32,Other,Delhi,South,2023-10-03
CUST105807,53,Male,Delhi,South,2024-02-08
CUST105808,64,Other,Bangalore,North,2020-05-20
CUST105809,63,Male,Hyderabad,South,2021-06-13
CUST105810,36,Male,Chennai,East,2021-08-06
CUST105811,30,Female,Kolkata,South,2021-04-15
CUST105812,59,Other,Hyderabad,East,2023-07-10
CUST105813,38,Other,Chennai,South,2020-05-22
CUST105814,54,Female,Delhi,West,2021-12-07
CUST105815,44,Male,Mumbai,East,2023-03-15
CUST105816,46,Male,Bangalore,South,2020-10-20
CUST105817,37,Other,Mumbai,South,2021-02-25
CUST105818,42,Male,Kolkata,South,2021-07-17
CUST105819,23,Other,Chennai,East,2021-02-20
CUST105820,53,Other,Kolkata,East,2021-10-22
CUST105821,19,Male,Mumbai,South,2022-07-01
CUST105822,39,Male,Chennai,West,2023-02-04
CUST105823,49,Male,Hyderabad,East,2023-09-03
CUST105824,33,Female,Pune,East,2020-02-28
CUST105825,35,Other,Pune,West,2022-10-12
CUST105826,22,Male,Hyderabad,North,2020-09-14
CUST105827,53,Female,Kolkata,West,2022-03-03
CUST105828,47,Male,Pune,South,2023-12-19
CUST105829,62,Other,Pune,East,2021-06-14
CUST105830,36,Female,Delhi,East,2020-06-14
CUST105831,40,Other,Pune,East,2022-11-14
CUST105832,51,Male,Delhi,East,2020-01-04
CUST105833,30,Male,Bangalore,North,2020-01-03
CUST105834,60,Male,Delhi,East,2021-02-21
CUST105835,46,Female,Delhi,East,2020-12-27
CUST105836,53,Female,Mumbai,North,2022-06-24
CUST105837,39,Female,Delhi,South,2021-01-03
CUST105838,64,Female,Delhi,South,2021-06-22
CUST105839,53,Male,Mumbai,North,2022-05-29
CUST105840,26,Male,Delhi,South,2020-12-11
CUST105841,56,Male,Pune,South,2021-12-31
CUST105842,36,Female,Hyderabad,West,2022-06-15
CUST105843,55,Female,Delhi,West,2022-12-03
CUST105844,23,Male,Bangalore,West,2021-12-24
CUST105845,64,Male,Delhi,North,2021-07-17
CUST105846,32,Female,Delhi,East,2023-03-22
CUST105847,37,Other,Bangalore,North,2020-07-20
CUST105848,26,Male,Hyderabad,North,2020-11-16
CUST105849,49,Male,Mumbai,North,2021-04-08
CUST105850,21,Male,Pune,North,2022-10-31
CUST105851,35,Female,Hyderabad,West,2023-06-04
CUST105852,22,Male,Delhi,North,2021-09-24
CUST105853,37,Male,Pune,West,2020-11-28
CUST105854,40,Male,Kolkata,East,2024-02-01
CUST105855,28,Male,Pune,South,2020-01-15
CUST105856,54,Male,Mumbai,West,2022-12-16
CUST105857,39,Other,Mumbai,North,2023-09-15
CUST105858,21,Other,Hyderabad,East,2022-12-23
CUST105859,46,Male,Delhi,North,2020-08-17
CUST105860,61,Male,Bangalore,East,2020-01-11
CUST105861,51,Male,Mumbai,South,2023-06-01
CUST105862,30,Male,Bangalore,East,2021-06-25
CUST105863,59,Female,Hyderabad,East,2021-06-05
CUST105864,26,Female,Hyderabad,South,2022-12-13
CUST105865,59,Female,Kolkata,South,2022-02-05
CUST105866,48,Other,Bangalore,East,2023-03-26
CUST105867,24,Male,Hyderabad,North,2021-10-02
CUST105868,21,Female,Hyderabad,West,2021-07-23
CUST105869,36,Male,Hyderabad,North,2021-02-08
CUST105870,59,Male,Chennai,West,2023-11-23
CUST105871,47,Other,Hyderabad,South,2021-12-07
CUST105872,48,Other,Hyderabad,North,2022-07-17
CUST105873,52,Female,Bangalore,South,2023-11-27
CUST105874,38,Female,Mumbai,East,2023-01-17
CUST105875,48,Other,Bangalore,East,2021-08-15
CUST105876,36,Other,Bangalore,North,2020-07-04
CUST105877,48,Male,Chennai,South,2022-06-13
CUST105878,49,Male,Chennai,North,2020-03-19
CUST105879,19,Female,Delhi,North,2020-05-24
CUST105880,27,Female,Mumbai,West,2020-01-14
CUST105881,19,Other,Hyderabad,East,2020-01-02
CUST105882,19,Female,Delhi,North,2021-05-30
CUST105883,41,Male,Hyderabad,East,2022-01-25
CUST105884,34,Other,Hyderabad,West,2020-03-06
CUST105885,49,Male,Chennai,South,2020-09-02
CUST105886,33,Other,Hyderabad,North,2023-12-24
CUST105887,33,Other,Hyderabad,East,2021-07-25
CUST105888,63,Male,Bangalore,North,2023-06-09
CUST105889,56,Female,Chennai,South,2021-03-11
CUST105890,48,Female,Kolkata,North,2020-12-18
CUST105891,60,Female,Bangalore,North,2021-11-09
CUST105892,41,Female,Delhi,East,2021-01-17
CUST105893,18,Male,Bangalore,South,2022-12-19
CUST105894,28,Other,Kolkata,West,2021-04-14
CUST105895,38,Male,Chennai,South,2023-12-05
CUST105896,21,Female,Mumbai,South,2023-01-11
CUST105897,24,Female,Hyderabad,West,2020-03-14
CUST105898,43,Male,Pune,North,2023-08-27
CUST105899,64,Other,Mumbai,East,2024-01-17
CUST105900,29,Male,Mumbai,North,2020-01-26
CUST105901,48,Male,Hyderabad,North,2023-12-20
CUST105902,34,Male,Chennai,West,2023-11-01
CUST105903,50,Other,Mumbai,West,2023-06-20
CUST105904,28,Male,Kolkata,North,2022-04-14
CUST105905,45,Male,Hyderabad,South,2021-09-19
CUST105906,49,Female,Chennai,East,2023-09-08
CUST105907,18,Male,Mumbai,South,2023-04-18
CUST105908,64,Female,Hyderabad,North,2022-02-12
CUST105909,45,Female,Pune,North,2022-10-05
CUST105910,59,Female,Delhi,East,2020-09-22
CUST105911,24,Other,Chennai,South,2021-07-03
CUST105912,19,Female,Chennai,North,2023-11-04
CUST105913,59,Male,Bangalore,North,2020-03-17
CUST105914,41,Male,Hyderabad,West,2022-12-08
CUST105915,21,Female,Mumbai,East,2022-10-10
CUST105916,61,Female,Delhi,West,2023-07-01
CUST105917,36,Male,Hyderabad,West,2023-11-04
CUST105918,43,Female,Pune,West,2023-06-26
CUST105919,28,Other,Kolkata,North,2022-12-31
CUST105920,57,Female,Chennai,South,2021-03-22
CUST105921,60,Other,Kolkata,West,2021-05-20
CUST105922,28,Other,Kolkata,South,2023-06-30
CUST105923,62,Other,Kolkata,North,2022-09-22
CUST105924,20,Female,Bangalore,West,2022-05-19
CUST105925,29,Other,Hyderabad,North,2020-10-25
CUST105926,20,Other,Kolkata,West,2022-01-03
CUST105927,59,Female,Mumbai,West,2022-12-19
CUST105928,44,Other,Mumbai,North,2023-10-12
CUST105929,19,Female,Delhi,East,2020-06-05
CUST105930,33,Male,Delhi,East,2020-12-07
CUST105931,19,Other,Pune,South,2022-08-31
CUST105932,47,Female,Kolkata,South,2022-06-12
CUST105933,37,Male,Kolkata,North,2023-05-10
CUST105934,55,Other,Bangalore,North,2022-11-24
CUST105935,45,Other,Hyderabad,North,2024-01-19
CUST105936,42,Female,Kolkata,East,2022-07-05
CUST105937,49,Male,Kolkata,East,2023-04-03
CUST105938,27,Female,Hyderabad,West,2022-11-17
CUST105939,59,Other,Kolkata,West,2023-10-27
CUST105940,57,Other,Chennai,North,2020-11-09
CUST105941,50,Other,Chennai,North,2023-07-31
CUST105942,30,Other,Bangalore,South,2023-08-14
CUST105943,58,Male,Bangalore,East,2021-04-19
CUST105944,59,Male,Mumbai,North,2021-08-19
CUST105945,64,Female,Bangalore,East,2023-10-04
CUST105946,54,Female,Pune,North,2021-09-27
CUST105947,33,Female,Mumbai,West,2021-03-20
CUST105948,62,Other,Hyderabad,North,2023-05-15
CUST105949,39,Female,Kolkata,West,2021-02-20
CUST105950,37,Male,Bangalore,South,2021-03-14
CUST105951,60,Female,Pune,South,2020-06-13
CUST105952,44,Female,Bangalore,South,2021-02-23
CUST105953,58,Male,Bangalore,North,2023-10-26
CUST105954,33,Male,Mumbai,South,2023-07-13
CUST105955,51,Other,Hyderabad,North,2023-07-26
CUST105956,49,Male,Hyderabad,East,2022-09-14
CUST105957,43,Male,Mumbai,West,2021-04-26
CUST105958,42,Female,Delhi,East,2021-05-31
CUST105959,19,Male,Mumbai,North,2020-03-22
CUST105960,29,Other,Mumbai,South,2020-04-28
CUST105961,57,Female,Chennai,West,2023-08-19
CUST105962,26,Other,Bangalore,South,2023-05-23
CUST105963,29,Male,Mumbai,East,2020-01-28
CUST105964,43,Other,Bangalore,North,2022-02-19
CUST105965,26,Other,Bangalore,West,2021-05-12
CUST105966,27,Male,Chennai,West,2021-06-20
CUST105967,49,Male,Bangalore,North,2021-06-02
CUST105968,51,Female,Pune,North,2020-07-12
CUST105969,37,Female,Mumbai,West,2021-08-14
CUST105970,56,Female,Bangalore,East,2021-03-17
CUST105971,19,Male,Delhi,East,2022-11-25
CUST105972,18,Other,Delhi,South,2020-09-14
CUST105973,53,Other,Chennai,West,2020-04-22
CUST105974,41,Female,Pune,North,2023-08-10
CUST105975,44,Female,Hyderabad,North,2020-01-14
CUST105976,19,Male,Hyderabad,North,2022-06-29
CUST105977,48,Other,Mumbai,North,2020-05-19
CUST105978,31,Female,Chennai,West,2023-10-26
CUST105979,19,Male,Delhi,East,2023-12-21
CUST105980,46,Female,Pune,South,2023-01-25
CUST105981,32,Male,Mumbai,East,2021-11-27
CUST105982,29,Other,Bangalore,South,2023-09-27
CUST105983,54,Male,Mumbai,North,2022-05-19
CUST105984,45,Female,Kolkata,North,2023-12-26
CUST105985,37,Female,Mumbai,West,2020-07-07
CUST105986,56,Other,Bangalore,North,2020-03-22
CUST105987,41,Other,Kolkata,West,2023-04-18
CUST105988,38,Female,Hyderabad,West,2022-08-15
CUST105989,27,Female,Pune,West,2022-06-16
CUST105990,63,Female,Chennai,North,2022-08-24
CUST105991,31,Other,Pune,North,2023-12-09
CUST105992,54,Female,Mumbai,East,2023-02-02
CUST105993,35,Other,Hyderabad,South,2021-01-15
CUST105994,41,Female,Chennai,East,2021-12-22
CUST105995,31,Male,Mumbai,North,2020-11-24
CUST105996,51,Male,Delhi,South,2023-06-26
CUST105997,29,Female,Delhi,West,2020-03-12
CUST105998,39,Male,Bangalore,South,2020-05-12
CUST105999,23,Other,Hyderabad,West,2023-06-17
CUST106000,53,Male,Hyderabad,North,2023-01-06
CUST106001,62,Male,Pune,South,2021-07-23
CUST106002,53,Other,Delhi,West,2021-04-05
CUST106003,39,Male,Kolkata,East,2020-05-04
CUST106004,31,Male,Kolkata,East,2022-10-31
CUST106005,33,Female,Hyderabad,West,2024-01-31
CUST106006,53,Other,Hyderabad,East,2023-12-01
CUST106007,42,Other,Mumbai,East,2022-07-29
CUST106008,49,Female,Hyderabad,South,2020-01-27
CUST106009,50,Female,Chennai,East,2020-07-25
CUST106010,62,Male,Kolkata,South,2023-05-30
CUST106011,53,Male,Mumbai,North,2020-11-07
CUST106012,37,Male,Chennai,East,2021-01-16
CUST106013,35,Female,Hyderabad,North,2023-08-31
CUST106014,55,Other,Hyderabad,East,2023-05-16
CUST106015,20,Male,Delhi,West,2020-10-22
CUST106016,40,Female,Mumbai,West,2021-02-05
CUST106017,49,Other,Chennai,North,2023-12-29
CUST106018,62,Female,Bangalore,North,2020-05-01
CUST106019,33,Male,Hyderabad,North,2022-01-20
CUST106020,22,Female,Pune,West,2020-04-15
CUST106021,21,Female,Pune,North,2022-03-01
CUST106022,38,Female,Hyderabad,West,2022-11-25
CUST106023,57,Female,Bangalore,North,2020-03-12
CUST106024,31,Other,Kolkata,South,2021-07-21
CUST106025,56,Male,Pune,South,2023-04-05
CUST106026,48,Other,Chennai,East,2023-05-29
CUST106027,31,Female,Hyderabad,South,2020-03-16
CUST106028,23,Female,Hyderabad,North,2021-12-22
CUST106029,29,Male,Hyderabad,South,2022-10-06
CUST106030,33,Male,Bangalore,South,2023-05-19
CUST106031,34,Other,Kolkata,North,2020-08-15
CUST106032,62,Other,Mumbai,South,2021-03-28
CUST106033,40,Male,Hyderabad,North,2022-02-04
CUST106034,31,Other,Mumbai,South,2021-05-01
CUST106035,24,Female,Chennai,North,2021-10-29
CUST106036,63,Female,Chennai,West,2024-02-06
CUST106037,49,Male,Chennai,West,2022-04-09
CUST106038,32,Other,Pune,East,2022-03-01
CUST106039,61,Female,Chennai,South,2022-08-28
CUST106040,34,Male,Hyderabad,East,2021-05-04
CUST106041,58,Other,Bangalore,North,2021-01-10
CUST106042,64,Female,Bangalore,West,2020-08-18
CUST106043,61,Other,Kolkata,North,2021-12-02
CUST106044,51,Other,Bangalore,East,2023-06-02
CUST106045,22,Other,Pune,North,2021-04-19
CUST106046,62,Male,Mumbai,North,2023-01-08
CUST106047,44,Female,Kolkata,North,2023-05-18
CUST106048,40,Male,Bangalore,North,2023-08-13
CUST106049,57,Female,Chennai,West,2023-04-10
CUST106050,31,Female,Bangalore,North,2023-01-17
CUST106051,32,Male,Delhi,North,2020-08-13
CUST106052,60,Male,Kolkata,West,2020-05-22
CUST106053,50,Female,Hyderabad,North,2021-12-08
CUST106054,48,Female,Hyderabad,North,2020-02-23
CUST106055,52,Female,Pune,East,2020-07-14
CUST106056,34,Other,Bangalore,West,2022-04-24
CUST106057,45,Female,Bangalore,South,2020-10-24
CUST106058,36,Male,Pune,North,2023-12-24
CUST106059,63,Male,Mumbai,East,2021-06-20
CUST106060,40,Male,Chennai,West,2021-08-01
CUST106061,49,Female,Chennai,North,2021-05-14
CUST106062,57,Female,Mumbai,South,2021-09-15
CUST106063,30,Other,Mumbai,North,2022-04-20
CUST106064,37,Other,Delhi,East,2020-07-24
CUST106065,52,Male,Pune,West,2022-05-29
CUST106066,22,Other,Kolkata,East,2023-03-06
CUST106067,26,Other,Chennai,West,2021-02-11
CUST106068,46,Male,Mumbai,South,2020-10-05
CUST106069,23,Female,Mumbai,North,2024-01-08
CUST106070,42,Other,Pune,East,2021-11-07
CUST106071,48,Female,Hyderabad,South,2022-07-29
CUST106072,39,Male,Kolkata,South,2020-09-27
CUST106073,19,Male,Mumbai,North,2021-03-16
CUST106074,62,Other,Hyderabad,East,2023-06-05
CUST106075,22,Male,Delhi,North,2020-05-06
CUST106076,44,Male,Kolkata,North,2023-07-17
CUST106077,42,Male,Hyderabad,West,2021-05-01
CUST106078,25,Other,Delhi,West,2021-07-01
CUST106079,18,Other,Bangalore,North,2023-03-24
CUST106080,37,Other,Chennai,West,2022-09-12
CUST106081,61,Male,Mumbai,East,2022-07-25
CUST106082,40,Female,Hyderabad,West,2022-02-10
CUST106083,49,Male,Kolkata,South,2020-01-19
CUST106084,28,Other,Delhi,North,2021-02-28
CUST106085,56,Female,Chennai,North,2022-07-24
CUST106086,64,Female,Chennai,East,2020-02-27
CUST106087,41,Other,Mumbai,North,2021-02-26
CUST106088,28,Female,Hyderabad,West,2022-04-23
CUST106089,46,Female,Chennai,South,2023-01-30
CUST106090,43,Other,Mumbai,North,2023-01-04
CUST106091,33,Female,Hyderabad,West,2020-03-06
CUST106092,52,Female,Hyderabad,South,2022-03-25
CUST106093,37,Other,Bangalore,North,2023-03-20
CUST106094,63,Female,Mumbai,North,2022-06-20
CUST106095,20,Female,Pune,North,2021-03-12
CUST106096,18,Female,Delhi,South,2022-02-28
CUST106097,64,Female,Pune,North,2022-12-27
CUST106098,18,Other,Hyderabad,North,2020-08-22
CUST106099,34,Male,Hyderabad,West,2021-11-05
CUST106100,19,Male,Chennai,West,2020-04-07
CUST106101,46,Female,Chennai,West,2022-10-29
CUST106102,37,Other,Chennai,West,2022-07-15
CUST106103,23,Other,Hyderabad,North,2022-01-30
CUST106104,25,Female,Mumbai,South,2021-03-02
CUST106105,46,Male,Kolkata,North,2020-08-14
CUST106106,50,Female,Mumbai,East,2020-01-17
CUST106107,20,Other,Delhi,South,2021-07-16
CUST106108,52,Other,Mumbai,East,2020-08-15
CUST106109,22,Male,Chennai,North,2021-12-06
CUST106110,44,Other,Bangalore,South,2023-06-15
CUST106111,61,Other,Delhi,South,2023-11-05
CUST106112,29,Other,Pune,West,2023-11-11
CUST106113,37,Male,Bangalore,North,2021-10-30
CUST106114,62,Other,Delhi,East,2020-09-10
CUST106115,37,Female,Delhi,South,2023-08-24
CUST106116,26,Male,Hyderabad,South,2023-08-30
CUST106117,56,Female,Chennai,West,2023-08-17
CUST106118,21,Female,Hyderabad,South,2020-04-27
CUST106119,36,Male,Pune,West,2020-02-19
CUST106120,55,Female,Mumbai,South,2023-04-19
CUST106121,44,Male,Hyderabad,South,2021-06-26
CUST106122,62,Female,Pune,North,2020-11-22
CUST106123,60,Male,Chennai,South,2022-08-01
CUST106124,30,Other,Chennai,West,2023-06-23
CUST106125,30,Other,Hyderabad,West,2021-08-24
CUST106126,39,Female,Chennai,West,2020-04-11
CUST106127,45,Other,Bangalore,East,2023-06-07
CUST106128,64,Male,Pune,South,2021-01-22
CUST106129,62,Female,Pune,North,2023-05-19
CUST106130,39,Other,Delhi,North,2021-10-10
CUST106131,60,Other,Kolkata,East,2023-12-24
CUST106132,36,Female,Mumbai,South,2020-12-04
CUST106133,25,Other,Chennai,West,2020-07-02
CUST106134,25,Other,Pune,East,2020-02-25
CUST106135,59,Female,Pune,East,2022-09-05
CUST106136,43,Other,Delhi,West,2023-07-29
CUST106137,43,Other,Mumbai,East,2021-07-25
CUST106138,40,Other,Kolkata,East,2023-02-25
CUST106139,60,Other,Kolkata,West,2021-12-17
CUST106140,30,Female,Chennai,South,2022-10-04
CUST106141,45,Male,Kolkata,North,2020-08-03
CUST106142,26,Male,Kolkata,North,2023-01-18
CUST106143,37,Other,Hyderabad,West,2022-08-01
CUST106144,36,Other,Mumbai,West,2020-11-09
CUST106145,56,Male,Mumbai,South,2020-08-20
CUST106146,29,Other,Hyderabad,East,2022-01-14
CUST106147,32,Male,Chennai,South,2021-07-28
CUST106148,48,Female,Pune,East,2022-06-06
CUST106149,31,Female,Delhi,East,2020-09-03
CUST106150,28,Female,Chennai,South,2021-03-17
CUST106151,43,Female,Bangalore,West,2020-05-14
CUST106152,59,Female,Kolkata,West,2022-10-12
CUST106153,44,Female,Hyderabad,South,2022-10-22
CUST106154,28,Male,Delhi,East,2020-06-09
CUST106155,55,Other,Pune,East,2020-05-19
CUST106156,51,Male,Pune,East,2020-10-30
CUST106157,60,Female,Mumbai,East,2024-01-23
CUST106158,36,Other,Bangalore,South,2020-05-04
CUST106159,23,Other,Pune,North,2022-07-25
CUST106160,63,Female,Bangalore,West,2023-10-02
CUST106161,55,Female,Kolkata,West,2023-09-09
CUST106162,59,Female,Mumbai,North,2021-02-10
CUST106163,45,Female,Delhi,East,2024-02-01
CUST106164,18,Female,Mumbai,North,2020-06-12
CUST106165,52,Female,Kolkata,North,2022-05-11
CUST106166,57,Other,Hyderabad,North,2020-08-27
CUST106167,25,Female,Pune,West,2023-05-21
CUST106168,64,Female,Bangalore,West,2020-05-28
CUST106169,24,Other,Hyderabad,North,2021-08-06
CUST106170,28,Male,Kolkata,North,2023-01-31
CUST106171,56,Female,Pune,North,2023-04-21
CUST106172,21,Other,Chennai,East,2021-05-19
CUST106173,42,Other,Bangalore,East,2021-06-08
CUST106174,29,Male,Kolkata,East,2023-11-04
CUST106175,43,Female,Delhi,West,2022-02-13
CUST106176,55,Female,Delhi,South,2022-11-13
CUST106177,63,Female,Pune,North,2021-12-01
CUST106178,29,Other,Pune,North,2023-03-02
CUST106179,60,Female,Delhi,South,2022-10-14
CUST106180,54,Female,Chennai,North,2020-02-19
CUST106181,63,Female,Mumbai,East,2022-08-15
CUST106182,41,Female,Delhi,East,2021-11-25
CUST106183,33,Male,Pune,South,2020-01-26
CUST106184,30,Male,Pune,East,2021-10-11
CUST106185,42,Male,Chennai,South,2020-01-11
CUST106186,21,Female,Delhi,East,2022-03-18
CUST106187,28,Female,Chennai,North,2023-01-30
CUST106188,49,Other,Delhi,West,2020-01-11
CUST106189,24,Other,Mumbai,East,2023-02-09
CUST106190,63,Other,Kolkata,South,2022-02-10
CUST106191,28,Female,Delhi,West,2022-02-08
CUST106192,45,Male,Kolkata,North,2022-08-30
CUST106193,58,Male,Delhi,West,2023-04-05
CUST106194,40,Male,Mumbai,South,2021-02-10
CUST106195,62,Female,Hyderabad,North,2022-12-04
CUST106196,40,Male,Pune,North,2022-04-21
CUST106197,45,Other,Kolkata,East,2021-12-17
CUST106198,60,Other,Chennai,West,2020-12-24
CUST106199,64,Male,Delhi,East,2021-07-07
CUST106200,43,Other,Pune,North,2020-10-11
CUST106201,42,Male,Delhi,East,2021-02-03
CUST106202,46,Male,Chennai,East,2024-01-14
CUST106203,36,Other,Mumbai,South,2024-01-07
CUST106204,50,Other,Bangalore,East,2021-01-22
CUST106205,53,Other,Delhi,North,2023-10-11
CUST106206,31,Other,Hyderabad,East,2022-02-22
CUST106207,31,Male,Chennai,North,2021-02-28
CUST106208,52,Other,Bangalore,North,2022-10-26
CUST106209,47,Other,Delhi,South,2021-03-16
CUST106210,45,Female,Kolkata,North,2020-12-21
CUST106211,34,Other,Pune,North,2022-07-07
CUST106212,20,Other,Pune,South,2022-02-03
CUST106213,33,Male,Chennai,North,2021-07-07
CUST106214,63,Male,Kolkata,South,2020-09-24
CUST106215,47,Female,Mumbai,West,2022-09-18
CUST106216,46,Other,Bangalore,West,2023-05-25
CUST106217,62,Other,Chennai,West,2020-03-04
CUST106218,32,Other,Hyderabad,North,2021-03-17
CUST106219,63,Other,Delhi,East,2021-06-24
CUST106220,42,Other,Pune,South,2023-07-22
CUST106221,55,Other,Delhi,West,2021-04-14
CUST106222,59,Female,Bangalore,South,2023-05-24
CUST106223,64,Other,Kolkata,West,2022-05-27
CUST106224,55,Other,Kolkata,West,2023-05-02
CUST106225,40,Other,Chennai,North,2021-12-12
CUST106226,42,Female,Chennai,South,2020-01-13
CUST106227,59,Other,Kolkata,North,2020-08-09
CUST106228,24,Female,Chennai,South,2023-11-20
CUST106229,39,Male,Kolkata,South,2022-05-30
CUST106230,34,Other,Bangalore,East,2022-04-18
CUST106231,35,Female,Chennai,West,2022-01-21
CUST106232,58,Male,Kolkata,North,2020-09-26
CUST106233,27,Female,Chennai,East,2023-08-14
CUST106234,27,Female,Delhi,South,2022-01-01
CUST106235,24,Male,Pune,West,2022-04-23
CUST106236,55,Other,Delhi,North,2021-09-07
CUST106237,44,Other,Mumbai,East,2023-12-26
CUST106238,50,Female,Kolkata,South,2023-12-02
CUST106239,18,Male,Mumbai,East,2020-03-05
CUST106240,61,Other,Kolkata,South,2022-11-27
CUST106241,51,Female,Pune,South,2020-01-28
CUST106242,21,Male,Chennai,West,2023-08-05
CUST106243,34,Female,Kolkata,North,2020-08-24
CUST106244,21,Male,Delhi,West,2023-02-23
CUST106245,60,Other,Chennai,North,2021-01-18
CUST106246,43,Other,Pune,North,2020-11-21
CUST106247,21,Female,Delhi,South,2020-03-25
CUST106248,18,Other,Chennai,East,2022-01-18
CUST106249,24,Other,Kolkata,North,2020-09-02
CUST106250,47,Male,Kolkata,North,2021-01-22
CUST106251,26,Other,Delhi,North,2022-07-17
CUST106252,52,Male,Bangalore,North,2020-09-22
CUST106253,25,Male,Kolkata,South,2022-01-30
CUST106254,41,Female,Bangalore,West,2022-03-14
CUST106255,36,Male,Chennai,East,2023-05-13
CUST106256,53,Other,Bangalore,South,2020-08-15
CUST106257,60,Male,Delhi,South,2020-08-27
CUST106258,44,Male,Mumbai,South,2023-01-01
CUST106259,49,Female,Mumbai,North,2021-01-22
CUST106260,31,Other,Delhi,East,2021-01-12
CUST106261,35,Other,Hyderabad,South,2020-07-30
CUST106262,45,Other,Mumbai,South,2022-03-05
CUST106263,46,Male,Delhi,South,2021-11-06
CUST106264,33,Other,Kolkata,North,2021-10-10
CUST106265,52,Other,Bangalore,North,2020-06-19
CUST106266,64,Male,Mumbai,South,2023-03-21
CUST106267,48,Female,Kolkata,North,2022-03-19
CUST106268,21,Female,Mumbai,East,2020-04-13
CUST106269,54,Male,Chennai,North,2023-05-30
CUST106270,34,Female,Delhi,South,2023-07-29
CUST106271,56,Female,Delhi,East,2023-11-12
CUST106272,63,Female,Kolkata,North,2021-01-06
CUST106273,43,Other,Hyderabad,South,2020-05-08
CUST106274,56,Female,Chennai,West,2023-11-28
CUST106275,58,Other,Bangalore,West,2020-08-07
CUST106276,21,Female,Chennai,East,2023-04-11
CUST106277,47,Other,Hyderabad,East,2021-04-16
CUST106278,47,Male,Chennai,East,2022-09-14
CUST106279,39,Male,Pune,North,2024-01-16
CUST106280,28,Female,Bangalore,East,2021-08-30
CUST106281,19,Other,Bangalore,North,2022-12-11
CUST106282,61,Male,Chennai,South,2020-04-03
CUST106283,29,Male,Mumbai,North,2022-11-10
CUST106284,47,Male,Pune,North,2020-04-15
CUST106285,53,Male,Mumbai,South,2023-05-08
CUST106286,35,Female,Chennai,West,2023-10-07
CUST106287,43,Other,Mumbai,North,2023-07-28
CUST106288,24,Male,Bangalore,North,2023-07-29
CUST106289,18,Female,Bangalore,South,2021-09-03
CUST106290,43,Male,Mumbai,East,2022-04-28
CUST106291,40,Male,Bangalore,South,2023-06-22
CUST106292,43,Male,Delhi,West,2022-08-05
CUST106293,62,Male,Bangalore,East,2022-05-03
CUST106294,23,Female,Chennai,West,2021-03-04
CUST106295,23,Other,Kolkata,North,2022-11-27
CUST106296,61,Female,Mumbai,West,2023-12-13
CUST106297,25,Female,Pune,West,2020-10-28
CUST106298,41,Female,Hyderabad,South,2021-09-30
CUST106299,39,Male,Mumbai,East,2020-03-11
CUST106300,36,Other,Hyderabad,North,2021-10-07
CUST106301,54,Male,Hyderabad,North,2021-06-08
CUST106302,35,Female,Bangalore,North,2020-06-22
CUST106303,48,Male,Bangalore,East,2020-03-30
CUST106304,54,Other,Kolkata,East,2021-01-02
CUST106305,47,Other,Kolkata,West,2022-03-11
CUST106306,59,Male,Pune,West,2023-05-15
CUST106307,50,Female,Chennai,East,2022-12-21
CUST106308,27,Male,Delhi,North,2020-11-14
CUST106309,54,Female,Chennai,East,2022-04-03
CUST106310,29,Other,Pune,South,2021-07-04
CUST106311,47,Male,Mumbai,East,2020-02-29
CUST106312,44,Other,Bangalore,East,2023-02-02
CUST106313,56,Female,Chennai,North,2023-06-16
CUST106314,26,Female,Hyderabad,West,2024-01-25
CUST106315,38,Male,Bangalore,South,2020-05-06
CUST106316,29,Male,Bangalore,South,2020-03-23
CUST106317,46,Male,Chennai,South,2023-05-28
CUST106318,50,Other,Chennai,East,2023-12-02
CUST106319,60,Female,Hyderabad,North,2022-08-03
CUST106320,32,Female,Hyderabad,East,2021-08-08
CUST106321,19,Other,Kolkata,West,2021-10-08
CUST106322,56,Male,Pune,North,2023-12-24
CUST106323,61,Male,Pune,South,2022-06-08
